	AD1X24b	AD1X24c	AD1X24d	AD1X7a	AD1X7b	AD1X7c	AD1Y24b	AD1Y24c	AD1Y24d	AD1Y7a	AD1Y7c	AD1Y7d	AD8X24b	AD8X24c	AD8X24d	AD8X7a	AD8X7b	AD8X7c	AD8Y24a	AD8Y24b	AD8Y24c	AD8Y7a	AD8Y7c	AD8Y7d
OG0003460	0.0638753	0.0681281	0.0275035	-0.0371896	0.123675	-0.070782	0.0207148	0.0528908	0.0265277	-0.015974	-0.0557133	-0.203656	0.0601632	0.0812633	0.047747	-0.0820991	-0.0771151	0.0967602	-0.276519	0.0886951	0.0459352	0.0999965	-0.00119215	-0.0836354
OG0003461	-0.11569	-0.0460479	-0.131631	0.264074	-0.0286854	-0.0426432	-0.219206	-0.116137	-0.504127	0.226527	0.267071	0.446495	-0.301095	0.0242171	-0.226863	0.312415	0.376152	0.214419	-0.556478	-0.156836	0.00934977	0.159736	0.0784247	0.0665591
OG0003462	0.0285494	-0.0602121	-0.463962	0.0635697	0.129556	0.110631	-0.0303756	0.105714	0.182996	0.111061	-0.182565	0.00503698	0.0907954	-0.0989961	-0.425093	0.309251	0.427907	0.156689	-0.422377	-0.237005	-0.469848	0.31884	0.164982	0.184855
OG0003463	0.303778	0.270958	0.100646	0.158696	0.0925758	-0.0711341	-0.39942	0.0561491	-0.101502	-0.29419	-0.0357708	-0.0807859	-0.174425	0.100452	-0.0207557	-0.0718526	0.146266	0.0674505	0.048954	-0.0499008	-0.131131	0.0773021	0.0110793	-0.00343913
OG0003464	0.156549	0.0512098	0.104719	-0.0686312	-0.0321102	0.0963648	-0.165778	-0.0278668	-0.154919	0.0155049	0.105471	-0.0805129	0.234142	0.133455	0.183155	0.188233	-0.0015899	0.155981	0.048291	-0.0851525	-0.0934165	-0.159403	-0.34361	-0.260086
OG0003465	-0.0462043	-0.00731674	-0.0575095	-0.211967	-0.19418	-0.148726	0.148542	0.153165	0.385286	0.0803193	-0.02738	-0.0740288	0.0627761	0.128861	0.00192216	-0.145986	-0.254892	-0.147606	0.295648	0.240079	0.095408	-0.0290542	-0.141244	-0.105911
OG0003466	0.37585	0.433351	0.53993	-0.237571	-0.212729	0.25975	-0.487516	0.016165	-0.0794943	-0.0521001	-0.552733	-0.00290228	0.314588	0.391081	0.154001	0.111913	-0.223733	0.0787847	0.128459	0.06826	0.0765418	-0.268554	-0.485455	-0.345887
OG0003467	0.104255	-0.0634607	-0.165015	0.216459	-0.0560677	-0.0295121	-0.0314974	-0.189851	-0.530618	0.081235	0.310371	0.353701	-0.242057	-0.0171039	-0.203848	0.258282	0.365489	0.293395	-0.614082	-0.311949	-0.168614	0.158448	0.227508	0.254533
OG0003468	0.0506141	0.0854942	0.0405693	-0.0606759	0.104527	0.107568	-0.0107955	-0.082116	-0.0142541	0.0310721	-0.154927	-0.0970761	0.257159	0.248971	0.30978	-0.175488	-0.373957	-0.122447	0.378387	0.0517216	-0.164618	-0.158614	-0.206393	-0.0445007
OG0003469	0.099	0.155284	0.135807	0.0357642	0.216229	0.17296	-0.144794	-0.187752	-0.0766382	-0.00267025	-0.221898	-0.181292	-0.239523	-0.286712	-0.601267	0.358171	0.59976	0.280054	-0.755216	-0.138763	-0.124059	0.394163	0.279002	0.234391
OG0003470	0.0659954	0.311775	0.0925925	-0.136226	0.118002	-0.108351	-0.0822007	-0.0797737	-0.132562	-0.109681	-0.0408709	0.101301	-0.109177	-0.0339906	-0.270878	0.0197925	0.0881343	0.146129	-0.199899	0.151488	0.183877	0.179127	-0.154493	-0.000110135
OG0003471	0.00726945	-0.00101011	-0.161199	0.00229698	0.0167609	0.055818	0.0655685	0.0966668	0.291601	-0.214235	-0.170816	0.0112788	-0.160951	-0.330985	-0.445032	0.256004	0.46824	-0.222774	-0.305706	0.162996	-0.0757878	0.288794	0.199379	0.165824
OG0003472	-1.21276	-1.30395	-1.36346	-0.807968	-1.38442	-1.36518	1.2767	1.43379	1.11038	1.03118	1.16461	1.42107	-1.66264	-1.18465	-1.34496	-0.694694	-0.730542	-0.516873	0.943208	1.3394	1.8949	0.589221	0.799089	0.568536
OG0003473	-0.0159681	0.0789816	0.0176352	0.130603	-0.0667012	0.0320342	-0.193578	-0.0731013	-0.272941	0.0392376	0.183223	0.140575	-0.256855	-0.135477	-0.369366	0.298694	0.475904	0.336081	-0.74363	-0.133095	0.157252	0.170918	0.0920952	0.10748
OG0003474	0.0524857	0.0603877	-0.0971517	0.0660882	-0.0898894	-0.129541	0.0115762	-0.0133115	-0.122221	0.0554285	0.0522165	0.153931	-0.336361	-0.262786	-0.705582	0.207898	0.469951	0.0974658	-0.459783	0.154048	-0.0500925	0.406172	0.243951	0.235118
OG0003475	0.0676447	0.107759	0.209775	0.0669149	-0.14677	-0.0269701	0.0337085	0.0427072	0.12932	-0.103283	-0.130977	-0.249829	0.0188007	-0.0450651	-0.196277	-0.274357	-0.0211983	-0.105174	0.231491	0.34031	0.442013	0.0213058	-0.264366	-0.147481
OG0003476	-0.112798	0.0050205	0.159683	-0.136414	-0.0270314	-0.185112	0.127149	0.283811	0.30666	0.0157028	-0.242839	-0.193831	-0.18209	-0.25901	-0.372303	-0.33902	-0.0286578	-0.132983	0.322043	0.422614	0.24616	0.133845	0.150382	0.0390195
OG0003477	0.458832	0.150141	0.394389	-0.441729	-0.55818	-0.260287	0.601881	0.37348	0.463339	-0.324409	-0.444434	-0.413023	-0.0299612	0.0569534	-0.181025	-0.476539	-0.12797	-0.189073	0.104151	0.396901	0.292447	0.164087	0.215067	-0.225039
OG0003478	-0.122868	-0.142332	-0.0797297	0.0985099	-0.193384	-0.0786293	0.0181961	0.0565042	0.00292095	0.0579601	0.194728	0.188125	-0.255496	-0.287114	-0.161779	0.0462309	0.0436678	0.0758428	-0.116293	0.0516618	0.213437	0.130998	0.149687	0.109156
OG0003479	0.117597	0.448431	0.151674	0.185472	0.181947	0.231262	-0.421124	-0.114275	-0.308746	-0.261978	-0.202782	-0.00747886	0.357619	0.332281	0.119773	0.235568	0.247226	-0.0274284	-0.0693054	-0.284199	-0.369003	-0.0303278	-0.348973	-0.163231
OG0003480	0.144594	0.176469	0.681754	-0.24825	-0.287368	-0.214187	0.00307144	0.204976	0.57376	-0.180033	-0.499238	-0.355549	-0.0445291	-0.326455	-0.126977	-0.876502	-0.612159	-0.0125914	1.35193	0.978113	1.02353	-0.093259	-0.699044	-0.562049
OG0003481	0.0923037	0.0723603	-0.00451357	-0.250242	-0.0374341	-0.0629318	0.132426	0.158259	0.237017	-0.026903	-0.114773	-0.195569	-0.0357394	-0.0490316	-0.433358	-0.0226067	0.0880221	-0.301779	0.0298274	0.232973	-0.107378	0.289032	0.16472	0.145317
OG0003482	0.0249206	0.136806	0.0874914	-0.0145142	0.109525	0.154147	-0.0619466	-0.198414	-0.0217742	0.00815481	-0.105223	-0.119173	0.232907	0.0517737	0.0869961	-0.0367568	-0.149028	-0.0143582	0.120302	-0.0796694	-0.187962	-0.00675773	-0.054227	0.0367801
OG0003483	-0.196396	-0.0243194	0.336635	0.67115	0.556225	0.634049	-1.23787	-1.03966	-0.973558	0.276962	0.51238	0.484409	0.260462	0.284958	0.544275	0.163295	0.063263	0.121221	-0.6947	-0.623676	-0.420154	0.0236877	0.154358	0.123012
OG0003484	0.175976	0.219712	0.32014	0.0451834	-0.0398443	-0.0842649	0.0280773	-0.0655838	-0.0624512	-0.166296	-0.237123	-0.133526	0.110283	0.170789	0.204344	-0.296889	-0.0540839	-0.124654	0.554941	0.257876	0.201065	-0.237875	-0.271344	-0.514453
OG0003485	-0.108277	-0.211053	-0.222518	-0.177695	-0.126371	-0.132296	0.370856	0.307798	0.38925	-0.0688646	-0.0366683	0.0158396	0.334295	0.320493	0.360322	-0.414661	-0.604258	-0.192374	0.611879	0.236934	-0.0680551	-0.361657	-0.183493	-0.0394239
OG0003486	0.102146	0.0486107	0.00986368	-0.0198361	0.124412	0.146227	0.00224588	0.0257188	-0.202883	-0.0881175	-0.177577	0.0291893	0.0581596	0.192044	0.104722	0.0750287	-0.154659	-0.0385344	0.0553187	0.0528541	0.179671	-0.15316	-0.207857	-0.163587
OG0003487	0.0166141	0.0238664	0.491725	-0.258464	-0.386735	-0.29412	0.325528	0.515076	0.623164	-0.327006	-0.389937	-0.339712	-0.0958242	-0.212923	-0.163255	-0.552758	-0.111079	-0.164954	0.820487	0.834345	0.527968	0.0772031	-0.490416	-0.468794
OG0003488	0.252566	0.259227	0.342393	-0.0144688	0.0528544	0.180896	-0.246471	-0.324862	-0.0270943	-0.161097	-0.136012	-0.177931	0.34068	0.392514	0.407572	0.0818754	-0.0588877	-0.0572164	0.251564	-0.121828	0.0688031	-0.394921	-0.579724	-0.330432
OG0003489	0.143199	0.150958	0.17894	0.0492679	0.110686	0.0916349	-0.0326465	-0.0881282	-0.0361142	-0.16248	-0.0748321	-0.330485	0.0883649	0.12599	0.297146	-0.25887	-0.476619	-0.00413745	0.378686	0.127384	0.0496045	-0.189632	-0.0645108	-0.0734058
OG0003490	-0.204523	-0.273945	-0.120153	-0.000744842	-0.397354	-0.370142	0.296629	0.272268	0.0317477	0.119588	0.265835	0.380795	-0.548621	-0.502565	-0.709232	-0.0954107	0.382094	0.107271	-0.195011	0.418992	0.584098	0.22821	0.119713	0.210461
OG0003491	-0.32571	-0.152825	-0.120062	0.0995565	-0.200053	-0.177116	0.0405582	0.136013	-0.307361	0.19458	0.326038	0.486382	-0.447876	-0.456644	-0.350861	-0.131021	0.0960797	0.112704	-0.109422	0.307503	0.691339	0.17566	0.00109431	0.111444
OG0003492	-0.0297133	0.0748341	0.0566978	-0.0817694	0.0763871	0.101789	-0.0924319	0.072775	0.121163	-0.0831994	0.00662222	-0.223154	0.106845	0.126916	0.177271	-0.315725	-0.459341	-0.249549	0.58548	0.377492	0.329539	-0.273623	-0.270896	-0.134408
OG0003493	0.498445	-0.120928	0.229396	0.451067	0.415277	0.410169	-0.0158799	-0.0757081	0.302033	-0.635267	-1.36585	-0.0927571	0.269657	0.22865	0.377932	-0.300443	-0.29192	-0.121331	0.355122	0.0250053	-0.0936516	-0.150121	-0.222255	-0.0766441
OG0003494	0.215316	0.420108	0.260686	-0.0943467	-0.0955092	0.108681	-0.162758	-0.0632795	-0.0202023	-0.121412	-0.459505	0.0122229	0.0590658	-0.1033	-0.071626	-0.257478	-0.114255	-0.0902202	0.163883	0.327522	0.468797	0.122556	-0.243962	-0.260983
OG0003495	0.219445	0.218376	0.21766	0.245977	0.338814	0.403568	-0.279021	-0.14692	-0.189061	-0.366574	-0.243421	-0.418843	-0.0248184	0.0865904	-0.132997	0.0175736	-0.0182935	-0.0600724	0.0603736	0.0132297	-0.0121227	-0.0347096	-0.0333742	0.13862
OG0003496	0.127403	0.20939	0.0516548	0.301718	0.496632	0.494387	-0.739852	-0.661529	-0.600226	0.142284	0.117049	0.0610895	0.437333	0.309632	0.404558	-0.0925863	-0.495894	-0.184539	0.416284	-0.0148041	-0.390104	-0.186184	-0.246825	0.0431289
OG0003497	0.0908356	0.0341255	0.0743665	-0.0103644	0.0314843	0.0679095	0.102617	-0.0796827	0.0549926	-0.0348171	-0.21242	-0.119047	0.187418	0.205198	0.310112	-0.108702	-0.395811	-0.0500168	0.192487	0.141423	0.108199	-0.228754	-0.159525	-0.202029
OG0003498	0.0402238	0.122736	0.0677219	0.0949364	0.015145	0.195678	-0.287764	-0.244277	-0.241467	0.0796834	0.223796	-0.0664131	0.423151	0.375051	0.508658	0.121591	-0.124113	-0.0419749	-0.0446714	-0.217894	-0.47545	-0.102861	-0.18278	-0.238706
OG0003499	0.11302	0.25435	0.269676	0.158481	0.140289	0.0655853	-0.289303	-0.0628444	-0.208463	-0.16707	-0.262436	-0.0112845	-0.069745	-0.00969783	0.102394	-0.175694	-0.100522	-0.147701	0.207936	0.140483	0.253695	0.145452	-0.222059	-0.124541
OG0003500	0.262883	0.179374	0.300195	0.219607	0.103423	-0.142787	-0.212265	-0.14108	-0.301318	-0.225909	0.0188151	-0.0609389	-0.0458266	-0.019393	0.123865	0.180381	0.171786	0.281743	-0.636057	-0.203062	0.0158592	-0.0164662	0.163089	-0.0159192
OG0003501	0.30463	0.276771	0.157269	0.0157407	-0.00701843	0.0460282	-0.212458	-0.0614943	-0.0570524	-0.127236	-0.209759	-0.125419	0.075361	-0.321329	-0.219678	0.0487861	0.0257282	-0.0314613	0.0592434	0.146889	0.0572814	0.101816	0.0407227	0.0166404
OG0003503	0.0788672	0.134344	0.32582	-0.171948	-0.24528	-0.132077	0.201022	0.0420719	0.299222	-0.13593	-0.205268	-0.190845	0.0122429	0.0805087	-0.0064117	-0.320407	-0.167184	-0.211449	0.37818	0.295351	0.330933	-0.0907039	-0.0629368	-0.238124
OG0003504	-0.500818	-0.376212	-0.494294	-0.533475	-0.445013	-0.447864	1.45791	1.42338	1.65991	-0.546647	-0.58301	-0.613871	0.37746	0.31845	0.336881	-0.20862	-0.293166	-0.0873946	0.302398	0.0653007	-0.1147	-0.302205	-0.252733	-0.141671
OG0003505	-0.0634215	-0.00842217	-0.0581525	-0.0374798	0.000530621	-0.107251	0.108846	0.170994	-0.0182125	-0.00201395	0.033008	-0.0184249	0.0742938	-0.0464142	-0.0146165	0.0746223	0.0274147	0.0177348	-0.0471374	0.025167	-0.00385294	-0.0129696	-0.0432706	-0.0509714
OG0003506	0.0885169	0.04617	0.447335	-0.211977	-0.399706	-0.359873	0.453988	0.422453	0.5338	-0.135312	-0.450664	-0.43473	-0.342313	-0.269887	-0.360165	-0.526244	0.016136	-0.209587	0.50538	0.886327	0.611361	0.254775	-0.177824	-0.387959
OG0003507	-0.00592743	0.195999	0.0490934	0.0577877	0.14295	0.0450082	-0.139549	-0.168874	-0.00285313	-0.0532401	0.0586196	-0.179014	0.399042	0.244166	0.298073	-0.262758	-0.41745	-0.153936	0.455053	0.0877142	-0.108438	-0.214921	-0.237354	-0.0891917
OG0003508	1.18707	1.22302	1.32067	-0.0219106	-0.0348727	-0.0295211	-0.621628	-1.07313	-1.28786	-0.252578	-0.251601	-0.157655	0.73238	0.444412	0.44118	0.58567	0.820337	0.682528	-1.42789	-1.33719	-1.42783	-0.051382	0.491339	0.0464391
OG0003509	0.0524897	0.0977465	-0.0235515	0.262166	0.0390311	0.0531417	-0.272083	-0.287603	-0.66757	0.0404789	0.37005	0.335704	-0.0821722	0.258672	0.0698255	0.35006	0.32081	0.332668	-0.816013	-0.347754	-0.0193508	-0.112215	0.0275976	0.0178718
OG0003510	0.0477433	0.101569	0.0381425	-0.0864558	0.064344	0.0290378	0.0811743	0.109022	0.0616984	-0.0468469	-0.233061	-0.166368	0.290233	0.284952	0.00446271	-0.261387	-0.264916	-0.212533	0.417964	0.262944	-0.197625	-0.112294	-0.125599	-0.0862028
OG0003511	0.124502	0.192458	0.123845	0.103986	0.171219	0.15965	-0.169585	-0.1817	-0.148827	-0.0393222	-0.170133	-0.166094	0.281431	0.181207	0.15897	0.0383915	0.0812338	0.0560884	-0.148628	-0.171519	-0.368046	-0.0120574	-0.0684722	-0.0285996
OG0003512	-0.00277061	-0.0691128	-0.0644413	0.104494	0.603449	0.31293	-0.51556	-0.643012	-0.00909041	0.10619	0.0374789	0.139446	0.50303	0.319282	0.391164	-0.0238929	-0.211643	0.0819178	-0.0153554	-0.304794	-0.497332	-0.15037	-0.0740141	-0.0179933
OG0003513	0.156564	0.0903378	0.00319323	-0.195176	-0.137821	-0.124067	0.242828	0.193689	0.297447	-0.0942486	-0.229531	-0.203215	0.0746999	0.202807	0.0233057	-0.344867	-0.366592	-0.272447	0.554033	0.321692	0.119384	-0.105859	-0.135457	-0.0706988
OG0003514	0.188682	0.107699	0.163778	0.0576947	0.175934	0.126991	-0.0534951	-0.184899	-0.111987	-0.0719163	-0.187924	-0.210557	0.00631107	-0.034459	-0.267101	0.180401	0.31751	0.118984	-0.327055	-0.0579622	-0.344009	0.205161	0.158779	0.0434409
OG0003515	0.237361	0.229872	0.23995	-0.0305161	0.118093	0.121137	-0.0675907	-0.17657	-0.130117	-0.0234407	-0.319962	-0.198217	0.104085	0.173952	-0.0369238	0.114905	0.262618	0.054631	-0.236954	-0.120703	-0.494046	0.100474	0.0140629	0.063899
OG0003516	0.104682	-0.0824392	0.0416888	-0.193033	-0.307969	-0.281766	0.242727	0.427756	0.536214	-0.244513	-0.126174	-0.117174	-0.30792	-0.283832	-0.409536	-0.314481	-0.071194	-0.215985	0.568045	0.563446	0.455366	0.0962464	-0.0601882	-0.0199675
OG0003517	0.00245617	-0.0964512	-0.259329	-0.370425	-0.290442	-0.331972	0.422225	0.434285	0.493676	0.0428227	0.0291063	-0.0759514	-0.160102	-0.0901811	-0.0621857	-0.34421	-0.142188	-0.26741	0.514126	0.33112	0.249343	-0.0399639	0.0126372	-0.000986255
OG0003518	-0.0384401	0.067269	-0.186677	0.0887871	-0.10513	-0.0461198	-0.268536	-0.0510978	-0.512787	0.277533	0.330026	0.445172	-0.122779	-0.128498	-0.206686	0.243194	0.0972731	0.125098	-0.331034	0.0557711	0.322515	0.0382085	-0.101004	0.00794275
OG0003519	0.0355284	0.295266	0.0535241	0.394485	0.0338896	0.247452	-0.218214	-0.151139	-0.231376	-0.10744	-0.11424	-0.237735	-0.155891	-0.249177	-0.620292	0.142314	0.364504	0.0429836	-0.317557	0.256071	-0.186319	0.275844	0.292933	0.154587
OG0003520	0.279686	0.177142	0.12261	-0.139879	-0.136622	-0.098884	0.0722107	0.0823922	0.116602	-0.184198	-0.1431	-0.14796	0.16709	0.212134	0.0896589	-0.379253	-0.518095	-0.176136	0.656323	0.361176	0.279401	-0.162842	-0.202374	-0.327083
OG0003521	0.0776435	-0.0210032	-0.0956168	-0.225956	-0.127135	-0.152972	0.338206	0.377338	0.42392	-0.114386	-0.268265	-0.211771	0.0601853	0.0316445	-0.196791	0.000492475	0.0324535	-0.259644	0.09759	0.139426	-0.17528	0.202315	-0.00521377	0.0728225
OG0003522	0.115646	0.139809	0.135886	0.173541	-0.0960555	-0.0604194	-0.109505	-0.128014	-0.122027	0.00230143	-0.0805534	0.029391	0.161197	0.0949432	0.0972303	-0.035201	-0.199296	-0.0408585	-0.0871542	0.122679	-0.0740537	-0.0994081	-0.188609	0.248531
OG0003523	0.111402	0.270394	0.160102	0.122351	0.187273	0.201814	-0.366245	-0.248777	-0.396673	-0.0288202	-0.108093	0.0952741	0.294574	0.399274	0.25406	0.26049	0.40966	0.143973	-0.62417	-0.333882	-0.0561217	-0.0509668	-0.285945	-0.410948
OG0003525	0.284756	0.406078	0.181814	0.132675	0.165086	0.259126	-0.387477	-0.259145	-0.373896	-0.0567156	-0.362285	0.00998352	0.188379	0.423611	0.277126	0.583281	0.313788	0.406425	-0.405515	-0.51732	-0.475884	-0.196099	-0.261202	-0.336591
OG0003526	0.0949386	0.154331	0.18263	-0.00551351	0.0192117	0.040223	-0.0409397	-0.0645344	-0.00502328	-0.0613431	-0.190777	-0.123204	0.20422	0.16652	0.0304443	-0.208377	-0.17155	-0.147548	0.288349	0.189222	0.0039617	0.0111305	-0.152138	-0.214236
OG0003527	0.0147934	0.0727434	-0.0958615	0.160833	0.184808	0.0048935	-0.0455849	-0.150258	-0.278369	-0.0288916	0.0370552	0.123838	-0.211261	-0.0643005	-0.31218	0.214697	-0.0417693	0.0222003	-0.336593	0.151234	-0.0536156	0.360345	0.105952	0.165291
OG0003528	0.194518	0.0519765	-0.153279	-0.124183	0.0924245	0.230943	-0.107752	-0.0425407	-0.112236	0.0113292	0.145392	-0.186593	0.0875283	0.0823286	-0.0813844	0.364827	0.510567	0.230497	-0.275935	-0.351103	-0.412139	-0.0544407	-0.165717	0.0649701
OG0003529	0.146216	0.142819	0.280167	0.11973	0.292235	0.307428	-0.234604	-0.324689	-0.226786	-0.0855646	-0.22255	-0.194401	-0.156769	-0.0807264	-0.0534298	-0.000513265	0.215479	0.0289802	-0.15042	0.0218168	0.0722469	0.216985	-0.130691	0.0170425
OG0003530	-0.0381268	0.0917249	0.41428	-0.0163591	-0.0725064	0.0567054	-0.249032	-0.0318972	0.0932547	-0.118578	-0.191796	0.0623312	-0.231636	-0.340629	-0.292705	0.105722	0.393685	0.0803941	-0.458685	0.0655293	0.368201	0.194562	0.0357867	0.0797759
OG0003531	0.242843	0.182852	0.288292	-0.0988833	-0.0116635	-0.161984	-0.0658757	0.119653	0.0897669	-0.0987916	-0.265046	-0.221163	-0.0546688	-0.0299981	0.0340321	-0.53227	-0.438805	-0.233064	0.760131	0.552913	0.78965	-0.0567112	-0.473305	-0.317904
OG0003532	-0.0271875	0.0956273	0.0144556	-0.0460789	0.130448	0.0351789	0.0184273	0.12063	0.0975919	-0.0526944	-0.158319	-0.228078	0.0946363	0.0695275	-0.0457951	0.0306652	-0.0569288	-0.163594	0.186182	0.182733	-0.120829	0.0618409	-0.0423319	-0.196107
OG0003533	0.408479	0.373486	0.661282	-0.0749099	0.0657963	0.0697075	-0.0636368	0.0211214	0.165039	-0.593513	-0.281466	-0.751385	0.115878	0.383847	0.271222	-0.61718	-0.561381	-0.238631	0.895912	0.444998	0.470484	-0.330489	-0.246368	-0.588292
OG0003534	0.258526	0.199329	0.218967	-0.00951141	0.113874	0.131899	-0.0318252	-0.253371	-0.0650865	-0.0635855	-0.246438	-0.252778	0.51514	0.372109	0.451292	-0.224401	-0.432683	-0.100916	0.467465	0.0544907	-0.131851	-0.361017	-0.393041	-0.216586
OG0003535	0.0185626	0.00560735	-0.000833384	0.238844	0.0929357	-0.0463276	-0.162588	-0.0484145	0.0764341	0.0280485	-0.156429	-0.0458406	-0.544835	-0.497185	-0.371992	-0.655187	-0.627709	-0.245797	0.717622	0.850778	0.466219	0.250791	0.205757	0.451539
OG0003537	0.609215	0.365427	0.568333	-0.385329	-0.499398	-0.0441961	0.431377	-0.0445728	0.104394	-0.308892	-0.371152	-0.425207	0.524685	0.565017	0.480323	-0.434306	-0.500991	-0.201328	0.337406	-0.0534923	-0.0405237	-0.271363	-0.156583	-0.248845
OG0003538	-0.19342	-0.194028	-0.163385	0.281847	0.165371	0.0830508	-0.372103	-0.0980548	-0.408113	0.287079	0.286669	0.325087	-0.190087	0.126744	-0.273659	0.0387464	0.278404	0.168517	-0.0642303	0.0277614	-0.100979	0.0155854	-0.0166627	-0.0101401
OG0003539	0.0776861	0.123992	0.114634	0.0659528	0.222741	0.11192	-0.128012	-0.0925055	-0.114918	-0.0985495	-0.138918	-0.144024	0.104281	0.154261	0.0204193	0.153907	0.0640446	0.095665	-0.244662	-0.0699536	-0.220753	0.00758134	-0.0148867	-0.0499035
OG0003540	0.172898	0.162648	0.0615051	0.0614025	0.0895035	0.154613	0.0122407	-0.16088	-0.147315	-0.0108957	-0.257472	-0.138248	0.153023	0.234513	-0.0920568	0.117724	0.241577	-0.0803192	-0.229834	-0.151672	-0.579864	0.163353	0.202289	0.021267
OG0003541	0.0664954	0.128633	0.430482	-0.0759809	-0.326499	-0.0590258	0.0939674	0.273153	0.290675	-0.00755338	-0.417705	-0.396641	-0.25594	-0.287384	-0.25066	-0.237862	0.262993	-0.033394	0.10106	0.301064	0.292035	0.0750029	0.0640946	-0.0310095
OG0003543	0.731591	0.360291	0.473056	0.251008	-0.348974	0.428415	0.548437	-0.00159716	-0.366104	-0.0907909	-1.97252	-0.0128147	0.473608	0.486897	0.434421	-0.258627	-0.372789	-0.0691183	0.171685	-0.0196086	-0.130515	-0.253388	-0.197057	-0.265508
OG0003544	0.124908	0.077486	0.222665	0.054829	-0.110477	-0.119752	0.00716395	0.0731827	0.119267	-0.170631	-0.197466	-0.0811755	-0.237818	-0.313953	-0.482543	0.0133564	0.224741	0.181045	0.0293736	0.218832	0.343567	0.0847081	-0.121437	0.0601267
OG0003545	0.100732	0.120775	0.203117	0.0629825	0.0401817	0.078563	-0.255736	-0.266056	-0.137491	0.0978267	-0.0502645	0.00537048	-0.188989	-0.00108529	-0.022718	-0.159777	-0.30828	0.0519314	0.0997589	0.0761034	0.0751355	0.216813	-0.033094	0.194201
OG0003546	0.0938762	0.25236	0.0710364	0.0657961	0.0367486	0.200211	-0.227469	-0.191042	-0.161496	-0.177735	-0.130448	0.168161	0.148317	-0.160141	0.134482	-0.0246538	-0.212808	0.115854	0.119478	0.159864	0.086654	-0.120372	-0.350007	0.103333
OG0003547	0.14122	0.411598	0.177445	-0.0181007	-0.0642266	-0.00613454	-0.113642	0.0521395	-0.0429515	-0.138708	-0.395721	-0.00291871	-0.294307	-0.387357	-0.398156	-0.194693	0.245705	-0.115403	-0.123986	0.264628	0.586277	0.340364	-0.0430772	0.120005
OG0003549	0.127142	0.0582112	0.0582607	-0.213198	-0.130564	-0.213667	0.108633	0.18184	0.183764	-0.050637	-0.0942809	-0.0155046	0.14773	0.123277	0.158365	-0.270248	-0.395138	-0.198332	0.308383	0.253296	0.0349863	-0.0982108	-0.0630888	-0.00102085
OG0003550	-0.106806	-0.134815	-0.224904	-0.327605	-0.393611	-0.239591	0.226257	0.319859	0.485118	0.0927298	0.184596	0.118772	-0.384811	-0.456264	-0.46903	-0.268121	-0.228101	-0.151681	0.0604534	0.241928	0.388712	0.359386	0.496376	0.411153
OG0003551	0.126219	0.137017	0.14301	0.0338825	0.169349	0.0815487	-0.202654	-0.186124	-0.13355	-0.0426977	-0.0776854	-0.0483154	0.179834	0.147412	0.177546	-0.260835	-0.459559	-0.217113	0.599323	0.250887	0.203227	-0.27836	-0.328348	-0.0140153
OG0003552	0.279593	0.0660948	0.138183	-0.190509	-0.0437307	0.03894	0.130681	-0.0804851	0.135726	-0.118405	-0.164369	-0.191719	0.358335	0.375947	0.39777	-0.375055	-0.567794	-0.104593	0.622871	0.225908	-0.00659207	-0.337981	-0.328739	-0.260078
OG0003553	0.205564	0.152988	-0.168008	0.0705891	-0.133677	-0.0998633	0.017611	0.0582135	-0.144723	-0.0250971	-0.144259	0.210661	-0.207056	-0.268084	-0.451413	-0.131295	-0.106864	-0.220155	0.0734866	0.342813	-0.111014	0.685698	0.11996	0.273924
OG0003554	0.0779586	0.0180015	0.118631	-0.0788983	0.0256762	0.0342517	-0.0268041	0.134621	-0.18536	-0.0781253	-0.081005	0.0410526	-0.160772	-0.205648	-0.471311	0.214107	0.2046	0.0681189	-0.297612	0.059196	0.140671	0.292122	0.0570765	0.0994512
OG0003556	-0.00710954	0.0975651	0.0331545	-0.0718005	-0.0637705	0.0269386	0.159162	0.185983	0.217722	-0.238882	-0.289301	-0.0496619	0.0144202	0.176023	0.244961	-0.208233	-0.467001	-0.211363	0.334907	0.176826	-0.0310336	0.00415339	0.00981942	-0.04348
